indicadores,grupos_coicop_nombre,provincias_nombre,periodos_id,IPC
Tasas de variación anual,Medicina,Pontevedra,2004M01,1.2
Tasas de variación anual,Medicina,Pontevedra,2005M01,0.4
Tasas de variación anual,Medicina,Pontevedra,2006M01,1.9
Tasas de variación anual,Medicina,Pontevedra,2007M01,0.4
Tasas de variación anual,Medicina,Pontevedra,2008M01,-1.6
Tasas de variación anual,Medicina,Pontevedra,2009M01,-0.5
Tasas de variación anual,Medicina,Pontevedra,2010M01,1
Tasas de variación anual,Medicina,Pontevedra,2011M01,-0.5
Tasas de variación anual,Medicina,Pontevedra,2012M01,-1.1
Tasas de variación anual,Medicina,Pontevedra,2013M01,11.2
Tasas de variación anual,Medicina,Pontevedra,2014M01,0.8
Tasas de variación anual,Medicina,Pontevedra,2015M01,-0.8
Tasas de variación anual,Medicina,Pontevedra,2016M01,0.3
Tasas de variación anual,Medicina,Rioja (La),2002M01,1.6
Tasas de variación anual,Medicina,Rioja (La),2003M01,3.8
Tasas de variación anual,Medicina,Rioja (La),2004M01,2.1
Tasas de variación anual,Medicina,Rioja (La),2005M01,0.8
Tasas de variación anual,Medicina,Rioja (La),2006M01,1.2
Tasas de variación anual,Medicina,Rioja (La),2007M01,1.6
Tasas de variación anual,Medicina,Rioja (La),2008M01,-0.3
Tasas de variación anual,Medicina,Rioja (La),2009M01,1.1
Tasas de variación anual,Medicina,Rioja (La),2010M01,-1.1
Tasas de variación anual,Medicina,Rioja (La),2011M01,-0.4
Tasas de variación anual,Medicina,Rioja (La),2012M01,-1.9
Tasas de variación anual,Medicina,Rioja (La),2013M01,9.5
Tasas de variación anual,Medicina,Rioja (La),2014M01,-0.2
Tasas de variación anual,Medicina,Rioja (La),2015M01,1.2
Tasas de variación anual,Medicina,Rioja (La),2016M01,-0.5
Tasas de variación anual,Medicina,Salamanca,2002M01,2.5
Tasas de variación anual,Medicina,Salamanca,2003M01,-0.7
Tasas de variación anual,Medicina,Salamanca,2004M01,3.5
Tasas de variación anual,Medicina,Salamanca,2005M01,-0.7
Tasas de variación anual,Medicina,Salamanca,2006M01,-2
Tasas de variación anual,Medicina,Salamanca,2007M01,1.1
Tasas de variación anual,Medicina,Salamanca,2008M01,-1.9
Tasas de variación anual,Medicina,Salamanca,2009M01,-0.6
Tasas de variación anual,Medicina,Salamanca,2010M01,-2.1
Tasas de variación anual,Medicina,Salamanca,2011M01,-0.6
Tasas de variación anual,Medicina,Salamanca,2012M01,-2.2
Tasas de variación anual,Medicina,Salamanca,2013M01,12
Tasas de variación anual,Medicina,Salamanca,2014M01,1.1
Tasas de variación anual,Medicina,Salamanca,2015M01,-1.2
Tasas de variación anual,Medicina,Salamanca,2016M01,-0.7
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2002M01,2.6
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2003M01,1.3
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2004M01,1.4
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2005M01,-0.8
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2006M01,-0.2
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2007M01,0
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2008M01,-4.2
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2009M01,-0.9
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2010M01,-2.1
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2011M01,-2
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2012M01,-4
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2013M01,13.6
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2014M01,0.6
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2015M01,0
Tasas de variación anual,Medicina,Santa Cruz de Tenerife,2016M01,0.3
Tasas de variación anual,Medicina,Segovia,2002M01,3
Tasas de variación anual,Medicina,Segovia,2003M01,2
Tasas de variación anual,Medicina,Segovia,2004M01,2.6
Tasas de variación anual,Medicina,Segovia,2005M01,0.4
Tasas de variación anual,Medicina,Segovia,2006M01,2.3
Tasas de variación anual,Medicina,Segovia,2007M01,1.6
Tasas de variación anual,Medicina,Segovia,2008M01,1.4
Tasas de variación anual,Medicina,Segovia,2009M01,1.1
Tasas de variación anual,Medicina,Segovia,2010M01,-1.3
Tasas de variación anual,Medicina,Segovia,2011M01,0.9
Tasas de variación anual,Medicina,Segovia,2012M01,-0.3
Tasas de variación anual,Medicina,Segovia,2013M01,9
Tasas de variación anual,Medicina,Segovia,2014M01,1.4
Tasas de variación anual,Medicina,Segovia,2015M01,-2.6
Tasas de variación anual,Medicina,Segovia,2016M01,0.6
Tasas de variación anual,Medicina,Sevilla,2002M01,1.2
Tasas de variación anual,Medicina,Sevilla,2003M01,1.1
Tasas de variación anual,Medicina,Sevilla,2004M01,1.4
Tasas de variación anual,Medicina,Sevilla,2005M01,-1.1
Tasas de variación anual,Medicina,Sevilla,2006M01,-1.2
Tasas de variación anual,Medicina,Sevilla,2007M01,1.6
Tasas de variación anual,Medicina,Sevilla,2008M01,-2.5
Tasas de variación anual,Medicina,Sevilla,2009M01,-0.5
Tasas de variación anual,Medicina,Sevilla,2010M01,-2.8
Tasas de variación anual,Medicina,Sevilla,2011M01,-2.8
Tasas de variación anual,Medicina,Sevilla,2012M01,-3.3
Tasas de variación anual,Medicina,Sevilla,2013M01,15.1
Tasas de variación anual,Medicina,Sevilla,2014M01,1.4
Tasas de variación anual,Medicina,Sevilla,2015M01,0.5
Tasas de variación anual,Medicina,Sevilla,2016M01,-0.6
Tasas de variación anual,Medicina,Soria,2002M01,0.5
Tasas de variación anual,Medicina,Soria,2003M01,1.6
Tasas de variación anual,Medicina,Soria,2004M01,0.1
Tasas de variación anual,Medicina,Soria,2005M01,0
Tasas de variación anual,Medicina,Soria,2006M01,0.6
Tasas de variación anual,Medicina,Soria,2007M01,2.6
Tasas de variación anual,Medicina,Soria,2008M01,-1
Tasas de variación anual,Medicina,Soria,2009M01,0.2
Tasas de variación anual,Medicina,Soria,2010M01,1.7
Tasas de variación anual,Medicina,Soria,2011M01,1.9
Tasas de variación anual,Medicina,Soria,2012M01,-2.1
Tasas de variación anual,Medicina,Soria,2013M01,10.5
Tasas de variación anual,Medicina,Soria,2014M01,1.9
Tasas de variación anual,Medicina,Soria,2015M01,-1.8
Tasas de variación anual,Medicina,Soria,2016M01,0.1
Tasas de variación anual,Medicina,Tarragona,2002M01,2.8
Tasas de variación anual,Medicina,Tarragona,2003M01,1.2
Tasas de variación anual,Medicina,Tarragona,2004M01,2.1
Tasas de variación anual,Medicina,Tarragona,2005M01,0.6
Tasas de variación anual,Medicina,Tarragona,2006M01,1.1
Tasas de variación anual,Medicina,Tarragona,2007M01,2.6
Tasas de variación anual,Medicina,Tarragona,2008M01,0.8
Tasas de variación anual,Medicina,Tarragona,2009M01,0.8
Tasas de variación anual,Medicina,Tarragona,2010M01,-0.5
Tasas de variación anual,Medicina,Tarragona,2011M01,-1.6
Tasas de variación anual,Medicina,Tarragona,2012M01,-0.7
Tasas de variación anual,Medicina,Tarragona,2013M01,13.2
Tasas de variación anual,Medicina,Tarragona,2014M01,1.1
Tasas de variación anual,Medicina,Tarragona,2015M01,-0.9
Tasas de variación anual,Medicina,Tarragona,2016M01,0.8
Tasas de variación anual,Medicina,Teruel,2002M01,2.3
Tasas de variación anual,Medicina,Teruel,2003M01,5.2
Tasas de variación anual,Medicina,Teruel,2004M01,3.3
Tasas de variación anual,Medicina,Teruel,2005M01,1.7
Tasas de variación anual,Medicina,Teruel,2006M01,4.7
Tasas de variación anual,Medicina,Teruel,2007M01,1.6
Tasas de variación anual,Medicina,Teruel,2008M01,2.1
Tasas de variación anual,Medicina,Teruel,2009M01,-0.1
Tasas de variación anual,Medicina,Teruel,2010M01,-1.1
Tasas de variación anual,Medicina,Teruel,2011M01,-0.5
Tasas de variación anual,Medicina,Teruel,2012M01,-1.1
Tasas de variación anual,Medicina,Teruel,2013M01,10.1
Tasas de variación anual,Medicina,Teruel,2014M01,1.9
Tasas de variación anual,Medicina,Teruel,2015M01,0.1
Tasas de variación anual,Medicina,Teruel,2016M01,1.9
Tasas de variación anual,Medicina,Toledo,2002M01,0.9
Tasas de variación anual,Medicina,Toledo,2003M01,4.1
Tasas de variación anual,Medicina,Toledo,2004M01,-1.1
Tasas de variación anual,Medicina,Toledo,2005M01,1.9
Tasas de variación anual,Medicina,Toledo,2006M01,1.1
Tasas de variación anual,Medicina,Toledo,2007M01,1.6
Tasas de variación anual,Medicina,Toledo,2008M01,-2.7
Tasas de variación anual,Medicina,Toledo,2009M01,-0.9
Tasas de variación anual,Medicina,Toledo,2010M01,-1.4
Tasas de variación anual,Medicina,Toledo,2011M01,-1.3
Tasas de variación anual,Medicina,Toledo,2012M01,-2.1
Tasas de variación anual,Medicina,Toledo,2013M01,13.2
Tasas de variación anual,Medicina,Toledo,2014M01,1.2
Tasas de variación anual,Medicina,Toledo,2015M01,-1.3
Tasas de variación anual,Medicina,Toledo,2016M01,1.8
Tasas de variación anual,Medicina,Valencia/València,2002M01,3.3
Tasas de variación anual,Medicina,Valencia/València,2003M01,1.7
Tasas de variación anual,Medicina,Valencia/València,2004M01,2.2
Tasas de variación anual,Medicina,Valencia/València,2005M01,0.1
Tasas de variación anual,Medicina,Valencia/València,2006M01,1.2
Tasas de variación anual,Medicina,Valencia/València,2007M01,1.9
Tasas de variación anual,Medicina,Valencia/València,2008M01,-2.4
Tasas de variación anual,Medicina,Valencia/València,2009M01,-1.3
Tasas de variación anual,Medicina,Valencia/València,2010M01,0.4
Tasas de variación anual,Medicina,Valencia/València,2011M01,-1.3
Tasas de variación anual,Medicina,Valencia/València,2012M01,-2.8
Tasas de variación anual,Medicina,Valencia/València,2013M01,12.8
Tasas de variación anual,Medicina,Valencia/València,2014M01,2.2
Tasas de variación anual,Medicina,Valencia/València,2015M01,-1.2
Tasas de variación anual,Medicina,Valencia/València,2016M01,-4.3
Tasas de variación anual,Medicina,Valladolid,2002M01,2.2
Tasas de variación anual,Medicina,Valladolid,2003M01,2.8
Tasas de variación anual,Medicina,Valladolid,2004M01,1.3
Tasas de variación anual,Medicina,Valladolid,2005M01,0.3
Tasas de variación anual,Medicina,Valladolid,2006M01,1.8
Tasas de variación anual,Medicina,Valladolid,2007M01,2.2
Tasas de variación anual,Medicina,Valladolid,2008M01,-1.4
Tasas de variación anual,Medicina,Valladolid,2009M01,0.4
Tasas de variación anual,Medicina,Valladolid,2010M01,0.3
Tasas de variación anual,Medicina,Valladolid,2011M01,-0.8
Tasas de variación anual,Medicina,Valladolid,2012M01,-1.8
Tasas de variación anual,Medicina,Valladolid,2013M01,10
Tasas de variación anual,Medicina,Valladolid,2014M01,1.4
Tasas de variación anual,Medicina,Valladolid,2015M01,0.4
Tasas de variación anual,Medicina,Valladolid,2016M01,0.8
Tasas de variación anual,Medicina,Zamora,2002M01,0.5
Tasas de variación anual,Medicina,Zamora,2003M01,3.7
Tasas de variación anual,Medicina,Zamora,2004M01,1.6
Tasas de variación anual,Medicina,Zamora,2005M01,1
Tasas de variación anual,Medicina,Zamora,2006M01,2.3
Tasas de variación anual,Medicina,Zamora,2007M01,2.5
Tasas de variación anual,Medicina,Zamora,2008M01,-1.6
Tasas de variación anual,Medicina,Zamora,2009M01,0.7
Tasas de variación anual,Medicina,Zamora,2010M01,-1.6
Tasas de variación anual,Medicina,Zamora,2011M01,-0.7
Tasas de variación anual,Medicina,Zamora,2012M01,-2.7
Tasas de variación anual,Medicina,Zamora,2013M01,12.6
Tasas de variación anual,Medicina,Zamora,2014M01,1
Tasas de variación anual,Medicina,Zamora,2015M01,0.5
Tasas de variación anual,Medicina,Zamora,2016M01,1.3
Tasas de variación anual,Medicina,Zaragoza,2002M01,3.2
Tasas de variación anual,Medicina,Zaragoza,2003M01,2.4
Tasas de variación anual,Medicina,Zaragoza,2004M01,2.7
Tasas de variación anual,Medicina,Zaragoza,2005M01,2.7
Tasas de variación anual,Medicina,Zaragoza,2006M01,2.5
Tasas de variación anual,Medicina,Zaragoza,2007M01,1.9
Tasas de variación anual,Medicina,Zaragoza,2008M01,-0.4
Tasas de variación anual,Medicina,Zaragoza,2009M01,1.5
Tasas de variación anual,Medicina,Zaragoza,2010M01,-1.2
Tasas de variación anual,Medicina,Zaragoza,2011M01,-1.2
Tasas de variación anual,Medicina,Zaragoza,2012M01,-2.1
Tasas de variación anual,Medicina,Zaragoza,2013M01,10.1
Tasas de variación anual,Medicina,Zaragoza,2014M01,0.2
Tasas de variación anual,Medicina,Zaragoza,2015M01,-0.2
Tasas de variación anual,Medicina,Zaragoza,2016M01,0.1
Tasas de variación anual,Medicina,Ceuta,2002M01,2.5
Tasas de variación anual,Medicina,Ceuta,2003M01,-0.4
Tasas de variación anual,Medicina,Ceuta,2004M01,1.5
Tasas de variación anual,Medicina,Ceuta,2005M01,-1.4
Tasas de variación anual,Medicina,Ceuta,2006M01,-1.1
Tasas de variación anual,Medicina,Ceuta,2007M01,0.6
Tasas de variación anual,Medicina,Ceuta,2008M01,-5.2
Tasas de variación anual,Medicina,Ceuta,2009M01,0.5
Tasas de variación anual,Medicina,Ceuta,2010M01,-1.9
Tasas de variación anual,Medicina,Ceuta,2011M01,-1.8
Tasas de variación anual,Medicina,Ceuta,2012M01,-4
Tasas de variación anual,Medicina,Ceuta,2013M01,17.2
Tasas de variación anual,Medicina,Ceuta,2014M01,0.4
Tasas de variación anual,Medicina,Ceuta,2015M01,0.2
Tasas de variación anual,Medicina,Ceuta,2016M01,0.3
Tasas de variación anual,Medicina,Melilla,2002M01,3.2
Tasas de variación anual,Medicina,Melilla,2003M01,1.2
Tasas de variación anual,Medicina,Melilla,2004M01,0.4
Tasas de variación anual,Medicina,Melilla,2005M01,-1.7
Tasas de variación anual,Medicina,Melilla,2006M01,-1.7
Tasas de variación anual,Medicina,Melilla,2007M01,-0.1
Tasas de variación anual,Medicina,Melilla,2008M01,-2.4
Tasas de variación anual,Medicina,Melilla,2009M01,-0.7
Tasas de variación anual,Medicina,Melilla,2010M01,-1.5
Tasas de variación anual,Medicina,Melilla,2011M01,-2.3
Tasas de variación anual,Medicina,Melilla,2012M01,-3.7
Tasas de variación anual,Medicina,Melilla,2013M01,14.1
Tasas de variación anual,Medicina,Melilla,2014M01,-0.9
Tasas de variación anual,Medicina,Melilla,2015M01,-1.2
Tasas de variación anual,Medicina,Melilla,2016M01,1
Tasas de variación anual,Transporte,España,2002M01,0.1
Tasas de variación anual,Transporte,España,2003M01,4.8
Tasas de variación anual,Transporte,España,2004M01,0.2
Tasas de variación anual,Transporte,España,2005M01,5.1
Tasas de variación anual,Transporte,España,2006M01,7.9
Tasas de variación anual,Transporte,España,2007M01,0.2
Tasas de variación anual,Transporte,España,2008M01,7.3
Tasas de variación anual,Transporte,España,2009M01,-6.2
Tasas de variación anual,Transporte,España,2010M01,6.3
Tasas de variación anual,Transporte,España,2011M01,9
Tasas de variación anual,Transporte,España,2012M01,5.3
Tasas de variación anual,Transporte,España,2013M01,2.2
Tasas de variación anual,Transporte,España,2014M01,-0.4
Tasas de variación anual,Transporte,España,2015M01,-7.7
Tasas de variación anual,Transporte,España,2016M01,-1.9
Tasas de variación anual,Transporte,Albacete,2002M01,-0.6
Tasas de variación anual,Transporte,Albacete,2003M01,5
Tasas de variación anual,Transporte,Albacete,2004M01,-0.1
Tasas de variación anual,Transporte,Albacete,2005M01,5.8
Tasas de variación anual,Transporte,Albacete,2006M01,10.6
Tasas de variación anual,Transporte,Albacete,2007M01,-0.2
Tasas de variación anual,Transporte,Albacete,2008M01,7.2
Tasas de variación anual,Transporte,Albacete,2009M01,-6.6
Tasas de variación anual,Transporte,Albacete,2010M01,6.3
Tasas de variación anual,Transporte,Albacete,2011M01,8.8
Tasas de variación anual,Transporte,Albacete,2012M01,5.3
Tasas de variación anual,Transporte,Albacete,2013M01,2.7
Tasas de variación anual,Transporte,Albacete,2014M01,-0.7
Tasas de variación anual,Transporte,Albacete,2015M01,-8.2
Tasas de variación anual,Transporte,Albacete,2016M01,-2.1
Tasas de variación anual,Transporte,Alicante/Alacant,2002M01,-0.2
Tasas de variación anual,Transporte,Alicante/Alacant,2003M01,4.7
Tasas de variación anual,Transporte,Alicante/Alacant,2004M01,-0.2
Tasas de variación anual,Transporte,Alicante/Alacant,2005M01,4.9
Tasas de variación anual,Transporte,Alicante/Alacant,2006M01,9.2
Tasas de variación anual,Transporte,Alicante/Alacant,2007M01,0
Tasas de variación anual,Transporte,Alicante/Alacant,2008M01,7.2
Tasas de variación anual,Transporte,Alicante/Alacant,2009M01,-6.8
Tasas de variación anual,Transporte,Alicante/Alacant,2010M01,6.3
Tasas de variación anual,Transporte,Alicante/Alacant,2011M01,9.1
Tasas de variación anual,Transporte,Alicante/Alacant,2012M01,6.2
Tasas de variación anual,Transporte,Alicante/Alacant,2013M01,1.6
Tasas de variación anual,Transporte,Alicante/Alacant,2014M01,-0.6
Tasas de variación anual,Transporte,Alicante/Alacant,2015M01,-8.8
Tasas de variación anual,Transporte,Alicante/Alacant,2016M01,-1.5
Tasas de variación anual,Transporte,Almería,2002M01,-0.4
Tasas de variación anual,Transporte,Almería,2003M01,4.9
Tasas de variación anual,Transporte,Almería,2004M01,0.2
Tasas de variación anual,Transporte,Almería,2005M01,5.1
Tasas de variación anual,Transporte,Almería,2006M01,8.8
Tasas de variación anual,Transporte,Almería,2007M01,-0.5
Tasas de variación anual,Transporte,Almería,2008M01,8.1
Tasas de variación anual,Transporte,Almería,2009M01,-7.6
Tasas de variación anual,Transporte,Almería,2010M01,7.7
Tasas de variación anual,Transporte,Almería,2011M01,10.5
Tasas de variación anual,Transporte,Almería,2012M01,5.5
Tasas de variación anual,Transporte,Almería,2013M01,1.8
Tasas de variación anual,Transporte,Almería,2014M01,-0.9
Tasas de variación anual,Transporte,Almería,2015M01,-9.1
Tasas de variación anual,Transporte,Almería,2016M01,-2.5
Tasas de variación anual,Transporte,Araba/Álava,2002M01,0.4
Tasas de variación anual,Transporte,Araba/Álava,2003M01,4.2
Tasas de variación anual,Transporte,Araba/Álava,2004M01,0.3
Tasas de variación anual,Transporte,Araba/Álava,2005M01,4.1
Tasas de variación anual,Transporte,Araba/Álava,2006M01,7.9
Tasas de variación anual,Transporte,Araba/Álava,2007M01,0.1
Tasas de variación anual,Transporte,Araba/Álava,2008M01,6.5
Tasas de variación anual,Transporte,Araba/Álava,2009M01,-5.6
Tasas de variación anual,Transporte,Araba/Álava,2010M01,5.1
Tasas de variación anual,Transporte,Araba/Álava,2011M01,8.8
Tasas de variación anual,Transporte,Araba/Álava,2012M01,5
Tasas de variación anual,Transporte,Araba/Álava,2013M01,1.6
Tasas de variación anual,Transporte,Araba/Álava,2014M01,-0.4
Tasas de variación anual,Transporte,Araba/Álava,2015M01,-7.1
Tasas de variación anual,Transporte,Araba/Álava,2016M01,-2
